Customer ID,SeniorCitizen_Status,Contract,Churn,Payment Method,MonthlyCharges_Clean,Tenure,TotalCharges_Clean
0575-CUQOV,Yes,One year,No,Electronic check,0,60,"5,867"
0576-WNXXC,Yes,Month-to-month,Yes,Electronic check,0,27,"2,510"
0577-WHMEV,No,Month-to-month,No,Electronic check,0,16,"1,374"
0578-SKVMF,No,Month-to-month,Yes,Electronic check,0,22,"1,845"
0580-PIQHM,No,One year,No,Bank transfer (automatic),0,41,"3,930"
0581-BXBUB,Yes,Month-to-month,No,Electronic check,0,4,317
0581-MDMPW,No,Month-to-month,No,Credit card (automatic),0,24,"2,072"
0582-AVCLN,No,Two year,No,Mailed check,0,38,743
0584-BJQGZ,No,Month-to-month,No,Bank transfer (automatic),0,25,"1,837"
0585-EGDDA,No,Month-to-month,No,Electronic check,80,40,"3,168"
0587-DMGBH,No,Month-to-month,Yes,Electronic check,0,8,365
0594-UFTUL,No,Month-to-month,No,Mailed check,0,13,252
0595-ITUDF,No,Month-to-month,No,Electronic check,0,64,"5,960"
0596-BQCEQ,No,Month-to-month,Yes,Electronic check,0,62,"6,283"
0599-XNYDO,No,Month-to-month,No,Bank transfer (automatic),0,20,"1,540"
0601-WZHJF,No,Month-to-month,Yes,Electronic check,0,14,667
0602-DDUML,No,Two year,No,Mailed check,0,57,"3,894"
0603-OLQDC,No,Month-to-month,No,Mailed check,0,12,837
0603-TPMIB,No,Two year,No,Mailed check,0,59,"1,534"
0604-THJFP,No,Two year,No,Credit card (automatic),0,59,"4,542"
0607-DAAHE,No,Two year,Yes,Bank transfer (automatic),0,53,"1,052"
0607-MVMGC,No,One year,No,Credit card (automatic),0,45,"3,600"
0608-JDVEC,No,Two year,No,Electronic check,0,50,"1,013"
0611-DFXKO,No,Month-to-month,Yes,Mailed check,89,20,"1,820"
0612-RTZZA,Yes,Month-to-month,Yes,Electronic check,0,1,25
0613-WUXUM,No,Two year,No,Mailed check,0,70,"1,401"
0616-ATFGB,Yes,Month-to-month,Yes,Electronic check,0,1,25
0617-AQNWT,No,Two year,Yes,Electronic check,0,64,"3,147"
0617-FHSGK,No,Month-to-month,Yes,Credit card (automatic),0,49,"3,678"
0618-XWMSS,No,Month-to-month,Yes,Bank transfer (automatic),0,28,"2,068"
0619-OLYUR,No,Two year,No,Credit card (automatic),0,72,"8,071"
0620-DLSLK,No,Month-to-month,No,Mailed check,0,13,"1,028"
0620-XEFWH,No,Month-to-month,No,Mailed check,0,4,84
0621-CXBKL,No,Two year,No,Mailed check,0,53,"1,005"
0621-HJWXJ,No,Month-to-month,No,Bank transfer (automatic),0,63,"5,029"
0621-JFHOL,No,Two year,No,Mailed check,0,10,299
0621-TSSMU,No,One year,No,Credit card (automatic),0,56,"1,126"
0621-TWIEM,No,Month-to-month,Yes,Electronic check,0,10,402
0623-EJQEG,No,One year,No,Electronic check,0,65,"6,069"
0623-GDISB,No,Month-to-month,No,Bank transfer (automatic),0,1,48
0623-IIHUG,Yes,Month-to-month,Yes,Electronic check,0,21,840
0625-AFOHS,No,Two year,No,Mailed check,0,29,558
0626-QXNGV,No,Two year,No,Credit card (automatic),0,72,"1,776"
0628-CNQRM,No,One year,Yes,Bank transfer (automatic),0,22,"1,544"
0634-SZPQA,No,Month-to-month,Yes,Bank transfer (automatic),0,23,"2,169"
0635-WKOLD,No,One year,No,Credit card (automatic),0,40,"2,921"
0637-KVDLV,No,Month-to-month,Yes,Electronic check,0,2,162
0637-UBJRP,No,Month-to-month,Yes,Electronic check,0,13,"1,095"
0637-YLETY,No,Month-to-month,Yes,Credit card (automatic),0,16,"1,555"
0639-TSIQW,No,Month-to-month,Yes,Credit card (automatic),0,67,"6,886"
0640-YJTPY,No,Two year,No,Bank transfer (automatic),21,72,"1,493"
0641-EVBOJ,No,Month-to-month,No,Mailed check,0,3,214
0643-OKLRP,Yes,Month-to-month,Yes,Electronic check,0,47,"3,825"
0644-OQMDK,Yes,Month-to-month,No,Electronic check,0,4,293
0650-BWOZN,Yes,Month-to-month,No,Electronic check,0,18,"1,359"
0654-HMSHN,No,Month-to-month,Yes,Electronic check,0,21,"2,157"
0654-PQKDW,No,One year,No,Bank transfer (automatic),0,62,"4,263"
0655-RBDUG,No,Month-to-month,Yes,Bank transfer (automatic),0,7,713
0655-YDGFJ,No,Month-to-month,No,Bank transfer (automatic),0,29,"1,323"
0657-DOGUM,No,One year,No,Bank transfer (automatic),0,48,"2,985"
0661-KBKPA,No,One year,No,Mailed check,0,53,"3,942"
0661-KQHNK,No,One year,No,Credit card (automatic),19,6,105
0661-WCQNQ,No,One year,No,Credit card (automatic),0,22,"1,292"
0661-XEYAN,Yes,Month-to-month,Yes,Mailed check,0,1,25
0665-XHDJU,No,Two year,No,Electronic check,0,72,"7,285"
0666-UXTJO,Yes,Month-to-month,No,Credit card (automatic),0,34,"2,874"
0667-NSRGI,No,One year,No,Mailed check,0,48,"3,435"
0668-OGMHD,No,Month-to-month,No,Electronic check,0,21,629
0670-ANMUU,No,One year,No,Credit card (automatic),0,71,"6,687"
0670-KDOMA,No,Month-to-month,No,Mailed check,0,1,20
0673-IGUQO,No,Month-to-month,No,Mailed check,0,1,20
0674-DGMAQ,Yes,Month-to-month,No,Electronic check,0,32,"2,970"
0674-EYYZV,No,Month-to-month,No,Electronic check,0,1,54
0674-GCDXG,No,Two year,No,Bank transfer (automatic),0,63,"4,479"
0675-NCDYU,No,Two year,No,Credit card (automatic),0,72,"8,543"
0678-RLHVP,No,Two year,No,Electronic check,0,53,"5,682"
0679-IDSTG,Yes,Month-to-month,Yes,Electronic check,0,1,69
0679-TDGAK,No,One year,No,Electronic check,0,50,"4,025"
0680-DFNNY,No,Month-to-month,Yes,Electronic check,0,15,"1,504"
0682-USIXD,No,Month-to-month,No,Electronic check,0,21,"1,818"
0684-AOSIH,No,Month-to-month,Yes,Electronic check,95,1,95
0685-MLYYM,Yes,Month-to-month,Yes,Electronic check,0,2,154
0687-ZVTHB,No,One year,Yes,Credit card (automatic),0,65,"4,653"
0689-DSXGL,No,Month-to-month,No,Bank transfer (automatic),0,52,"4,433"
0689-NKYLF,No,Month-to-month,Yes,Electronic check,0,13,"1,060"
0690-SRQID,No,Month-to-month,No,Mailed check,0,4,67
0691-IFBQW,Yes,One year,Yes,Electronic check,110,46,"4,874"
0691-JVSYA,No,One year,Yes,Bank transfer (automatic),0,53,"5,000"
0691-NIKRI,No,One year,No,Credit card (automatic),0,40,"4,335"
0696-UKTOX,No,Month-to-month,No,Electronic check,0,23,"1,312"
0697-ZMSWS,No,Month-to-month,Yes,Electronic check,0,4,338
0699-NDKJM,No,Month-to-month,No,Bank transfer (automatic),0,57,"3,437"
0701-RFGFI,No,Month-to-month,No,Bank transfer (automatic),0,49,"4,613"
0701-TJSEF,No,Month-to-month,No,Bank transfer (automatic),0,9,576
0702-PGIBZ,No,Month-to-month,Yes,Electronic check,0,4,364
0704-VCUMB,No,Two year,No,Credit card (automatic),0,61,"1,278"
0707-HOVVN,Yes,Two year,No,Bank transfer (automatic),0,70,"5,212"
0708-LGSMF,No,Month-to-month,No,Electronic check,0,13,902
0708-SJDIS,No,Month-to-month,No,Mailed check,65,34,"2,157"
0709-TVGUR,Yes,Month-to-month,Yes,Electronic check,0,9,622
0716-BQNDX,Yes,Two year,No,Electronic check,0,57,"5,625"
0719-SYFRB,No,Month-to-month,Yes,Mailed check,0,12,713
0722-SVSFK,No,Month-to-month,No,Electronic check,0,7,715
0722-TROQR,Yes,Month-to-month,Yes,Electronic check,0,4,321
0723-DRCLG,Yes,Month-to-month,Yes,Electronic check,0,1,74
0723-FDLAY,No,One year,No,Bank transfer (automatic),0,44,"3,704"
0723-VSOBE,Yes,One year,No,Electronic check,0,45,"1,596"
0725-CXOTM,No,One year,No,Credit card (automatic),0,36,"3,348"
0727-BMPLR,Yes,One year,Yes,Electronic check,100,55,"5,509"
0727-BNRLG,No,Two year,No,Credit card (automatic),0,69,"6,743"
0727-IWKVK,No,Month-to-month,Yes,Electronic check,0,9,741
0730-BGQGF,No,Two year,No,Credit card (automatic),0,71,"6,287"
0730-KOAVE,No,Month-to-month,No,Credit card (automatic),0,30,"2,679"
0731-EBJQB,No,One year,No,Electronic check,0,52,"1,090"
0732-OCQOC,No,Two year,No,Bank transfer (automatic),0,52,"1,270"
0733-VUNUW,No,Month-to-month,Yes,Bank transfer (automatic),0,24,"1,400"
0734-OXWBT,No,Month-to-month,No,Mailed check,0,3,225
0739-UUAJR,No,Two year,No,Credit card (automatic),0,72,"3,952"
0742-LAFQK,No,Two year,No,Electronic check,0,72,"7,422"
0742-MOABM,No,Month-to-month,Yes,Mailed check,0,4,179
0742-NXBGR,No,Month-to-month,Yes,Electronic check,0,1,82
0743-HNPFG,No,One year,No,Credit card (automatic),0,51,"3,562"
0743-HRVFF,No,One year,No,Electronic check,0,51,"2,898"
0744-BIKKF,No,Two year,No,Bank transfer (automatic),0,72,"6,224"
0744-GKNGE,No,Month-to-month,No,Bank transfer (automatic),0,64,"5,327"
0746-JTRFU,No,Month-to-month,Yes,Electronic check,0,2,56
0748-RDGGM,No,One year,Yes,Bank transfer (automatic),0,70,"7,534"
0749-IRGQE,Yes,Month-to-month,No,Electronic check,0,13,528
0750-EBAIU,No,One year,No,Electronic check,0,52,"4,738"
0750-EKNGL,No,Month-to-month,No,Mailed check,0,7,141
0754-EEBDC,No,Two year,No,Mailed check,0,4,76
0754-UKWQP,No,Month-to-month,Yes,Electronic check,0,2,197
0756-MPZRL,No,One year,No,Credit card (automatic),0,46,"1,537"
0757-WCUUZ,No,Two year,No,Credit card (automatic),0,54,"3,409"
0761-AETCS,No,Month-to-month,Yes,Electronic check,0,1,19
0769-MURVM,No,Two year,No,Bank transfer (automatic),0,72,"4,575"
0771-CHWSK,No,Two year,No,Credit card (automatic),0,66,"4,798"
0771-WLCLA,No,Month-to-month,No,Electronic check,0,16,"1,882"
0772-GYEQQ,No,Month-to-month,Yes,Mailed check,0,3,262
0774-IFUVM,No,Month-to-month,No,Bank transfer (automatic),0,11,723
0774-RMNUW,No,Two year,No,Bank transfer (automatic),0,71,"4,122"
0778-NELLA,No,Month-to-month,Yes,Credit card (automatic),0,9,296
0780-XNZFN,No,Two year,No,Bank transfer (automatic),0,57,"1,125"
0781-LKXBR,Yes,Month-to-month,Yes,Electronic check,0,9,918
0784-GTUUK,No,One year,No,Credit card (automatic),0,62,"1,446"
0784-ZQJZX,No,Two year,No,Credit card (automatic),0,72,"1,529"
0786-IVLAW,Yes,One year,No,Bank transfer (automatic),0,66,"7,238"
0786-VSSUD,Yes,Month-to-month,Yes,Mailed check,39,16,679
0787-LHDYT,No,Month-to-month,No,Credit card (automatic),0,16,330
0788-DXBFY,No,One year,No,Electronic check,0,58,"1,108"
0793-TWELN,No,Month-to-month,No,Electronic check,0,4,319
0794-YVSGE,No,Two year,No,Bank transfer (automatic),0,72,"1,401"
0795-GMVQO,No,One year,No,Credit card (automatic),0,67,"7,332"
0795-LAFGP,No,Two year,No,Electronic check,0,71,"6,668"
0795-XCCTE,Yes,Two year,No,Bank transfer (automatic),0,72,"1,809"
0799-DDIHE,No,Month-to-month,No,Electronic check,0,15,639
0804-XBFBV,No,Month-to-month,No,Electronic check,0,11,321
0804-YGEQV,No,One year,No,Bank transfer (automatic),0,43,993
0807-ZABDG,No,Month-to-month,Yes,Mailed check,0,3,154
0810-BDHAW,No,One year,No,Electronic check,0,24,"1,832"
0810-DHDBD,No,One year,No,Credit card (automatic),74,52,"3,877"
0811-GSDTP,No,Month-to-month,No,Electronic check,0,13,382
0812-WUPTB,Yes,Month-to-month,Yes,Mailed check,0,1,70
0813-TAXXS,No,Two year,No,Bank transfer (automatic),0,55,"4,323"
0815-MFZGM,No,Two year,No,Credit card (automatic),99,42,"4,135"
0816-TSPHQ,No,Month-to-month,No,Mailed check,0,2,44
0817-HSUSE,No,Month-to-month,No,Electronic check,0,1,75
0818-OCPZO,Yes,Month-to-month,Yes,Electronic check,0,27,"2,122"
0820-FNRNX,No,Month-to-month,No,Mailed check,0,17,"1,077"
0822-GAVAP,No,Month-to-month,Yes,Electronic check,0,2,62
0822-QGCXA,Yes,Month-to-month,No,Electronic check,0,27,"2,310"
0823-HSCDJ,Yes,Month-to-month,Yes,Electronic check,0,52,"2,550"
0824-VWDPO,No,One year,No,Bank transfer (automatic),0,45,"4,442"
0825-CPPQH,No,Two year,No,Credit card (automatic),0,71,"1,372"
0827-ITJPH,No,Two year,No,Credit card (automatic),0,36,689
0829-DDVLK,No,One year,No,Credit card (automatic),0,15,302
0829-XXPLX,No,Month-to-month,No,Bank transfer (automatic),0,20,"1,871"
0831-JNISG,No,Two year,No,Mailed check,0,71,"1,396"
0835-DUUIQ,No,One year,No,Bank transfer (automatic),0,24,531
0835-JKADZ,No,Two year,No,Electronic check,0,71,"7,984"
0836-SEYLU,No,Month-to-month,Yes,Mailed check,0,9,328
0839-JTCUD,No,Two year,No,Credit card (automatic),0,66,"5,958"
0839-QNXME,No,Two year,No,Credit card (automatic),0,30,578
0840-DCNZE,No,One year,No,Bank transfer (automatic),0,47,"4,138"
0840-DFEZH,No,Month-to-month,No,Electronic check,0,7,564
0841-NULXI,No,Month-to-month,Yes,Electronic check,0,1,35
0842-IWYCP,No,Month-to-month,No,Bank transfer (automatic),0,46,"2,168"
0843-WTBXE,No,Month-to-month,Yes,Bank transfer (automatic),0,53,"4,517"
0847-HGRML,No,Two year,No,Bank transfer (automatic),20,62,"1,250"
0848-SOMKO,No,Two year,No,Bank transfer (automatic),0,70,"3,442"
0848-ZGQIJ,No,Month-to-month,No,Bank transfer (automatic),0,16,"1,461"
0851-DFJKB,No,Month-to-month,No,Electronic check,0,15,955
0853-NWIFK,No,One year,No,Electronic check,0,45,"4,483"
0853-TWRVK,No,Two year,No,Bank transfer (automatic),0,72,"7,581"
0854-UYHZD,No,Two year,No,Mailed check,0,13,265
0856-NAOES,No,Month-to-month,No,Mailed check,0,6,414
0859-YGKFW,No,One year,No,Bank transfer (automatic),0,18,345
0862-PRCBS,No,Two year,No,Credit card (automatic),0,68,"7,039"
0864-FVJNJ,No,One year,No,Electronic check,0,64,"7,222"
0866-QLSIR,No,One year,Yes,Mailed check,0,34,"2,088"
0867-LDTTC,No,Month-to-month,No,Bank transfer (automatic),0,5,392
0867-MKZVY,No,Month-to-month,Yes,Electronic check,0,20,"1,592"
0868-VJRDR,No,Two year,No,Credit card (automatic),0,64,"6,605"
0869-PAPRP,Yes,Month-to-month,No,Credit card (automatic),0,26,"2,067"
0870-VEMYL,No,Month-to-month,Yes,Credit card (automatic),0,5,259
0871-OPBXW,No,Month-to-month,No,Mailed check,0,2,39
0871-URUWO,No,Month-to-month,Yes,Credit card (automatic),0,13,"1,359"
0872-CASZJ,No,One year,No,Mailed check,0,59,"4,096"
0872-JCPIB,No,Month-to-month,No,Bank transfer (automatic),0,17,"1,111"
0872-NXJYS,No,Month-to-month,Yes,Electronic check,0,9,723
0875-CABNR,Yes,Month-to-month,Yes,Credit card (automatic),0,10,865
0876-WDUUZ,No,Month-to-month,Yes,Credit card (automatic),0,5,425
0877-SDMBN,No,One year,Yes,Bank transfer (automatic),0,54,"5,639"
0880-FVFWF,No,Month-to-month,No,Electronic check,0,56,"4,922"
0880-TKATG,No,Month-to-month,Yes,Electronic check,0,4,385
0883-EIBTI,No,Month-to-month,Yes,Mailed check,0,2,31
0885-HMGPY,No,Two year,No,Bank transfer (automatic),0,62,"4,237"
0886-QGENL,Yes,Month-to-month,Yes,Electronic check,0,27,"2,754"
0887-HJGAR,No,Month-to-month,Yes,Mailed check,0,1,45
0887-WBJVH,No,One year,No,Electronic check,0,53,"4,872"
0895-DQHEW,No,Month-to-month,Yes,Electronic check,0,54,"5,278"
0895-LMRSF,No,One year,No,Bank transfer (automatic),0,23,"1,509"
0895-LNKRC,No,One year,No,Mailed check,0,6,113
0895-UADGO,No,Two year,No,Mailed check,0,8,343
0897-FEGMU,No,Month-to-month,Yes,Electronic check,0,11,"1,056"
0898-XCGTF,No,One year,No,Bank transfer (automatic),0,61,"5,673"
0899-LIIBW,No,Month-to-month,No,Electronic check,0,34,"3,527"
0899-WZRSD,No,Month-to-month,No,Mailed check,0,56,"5,794"
0902-RFHOF,No,One year,No,Mailed check,0,38,730
0902-XKXPN,No,Two year,No,Bank transfer (automatic),0,69,"1,376"
0906-QVPMS,No,Two year,No,Bank transfer (automatic),0,72,"8,349"
0907-HQNTS,Yes,Two year,No,Credit card (automatic),113,70,"7,987"
0909-SDHNU,No,Month-to-month,No,Mailed check,0,7,201
0909-SELIE,No,Two year,No,Bank transfer (automatic),0,61,"4,860"
0913-XWSCN,No,Month-to-month,No,Bank transfer (automatic),0,55,"4,713"
0916-KNFAJ,No,Two year,No,Mailed check,0,61,"4,226"
0916-QOFDP,Yes,Month-to-month,No,Electronic check,0,14,"1,346"
0917-EZOLA,Yes,Two year,Yes,Bank transfer (automatic),0,72,"7,689"
0921-OHLVP,No,Month-to-month,No,Electronic check,0,22,"1,799"
0923-PNFUB,No,Month-to-month,Yes,Electronic check,0,3,247
0924-BJCRC,Yes,Month-to-month,No,Electronic check,0,60,"5,294"
0925-VYDLG,No,Month-to-month,Yes,Electronic check,0,3,242
0927-CNGRH,No,Month-to-month,No,Mailed check,0,1,19
0927-LCSMG,No,Month-to-month,Yes,Mailed check,0,7,544
0928-JMXNP,Yes,Month-to-month,No,Electronic check,0,4,118
0928-XUTSN,No,Month-to-month,No,Electronic check,0,13,"1,011"
0929-HYQEW,No,Month-to-month,No,Mailed check,0,3,160
0929-PECLO,Yes,Month-to-month,No,Bank transfer (automatic),0,63,"5,538"
0930-EHUZA,No,One year,No,Mailed check,0,36,"2,606"
0931-MHTEM,No,One year,No,Credit card (automatic),0,54,"5,299"
0932-YIXYU,No,Two year,No,Credit card (automatic),0,47,"1,029"
0936-NQLJU,No,Two year,No,Credit card (automatic),0,41,875
0939-EREMR,No,Month-to-month,No,Mailed check,0,13,718
0939-YAPAF,No,Month-to-month,Yes,Electronic check,0,35,"3,527"
0940-OUQEC,No,Month-to-month,Yes,Bank transfer (automatic),0,10,788
0942-KOWSM,No,Two year,No,Bank transfer (automatic),0,30,"2,369"
0943-ZQPXH,No,Month-to-month,No,Bank transfer (automatic),0,44,"4,122"
0945-TSONX,No,Two year,No,Credit card (automatic),0,47,"4,107"
0946-CLJTI,Yes,Month-to-month,Yes,Electronic check,0,58,"5,812"
0946-FKYTX,No,One year,No,Mailed check,0,52,"1,623"
0947-IDHRQ,No,Month-to-month,Yes,Mailed check,0,7,526
0947-MUGVO,Yes,Month-to-month,Yes,Electronic check,0,20,"1,463"
0952-KMEEH,No,Month-to-month,Yes,Mailed check,0,13,"1,230"
0953-LGOVU,No,Month-to-month,No,Mailed check,0,12,432
0956-ACVZC,No,One year,No,Credit card (automatic),0,54,"5,060"
0956-SYCWG,No,One year,No,Electronic check,0,13,244
0958-YHXGP,No,Month-to-month,No,Mailed check,0,7,497
0959-WHOKV,No,One year,No,Electronic check,99,42,"4,298"
0960-HUWBM,No,Two year,No,Bank transfer (automatic),0,65,"6,700"
0961-ZWLVI,No,One year,No,Credit card (automatic),0,49,"5,290"
0962-CQPWQ,No,Two year,No,Bank transfer (automatic),0,62,"1,296"
0963-ZBDRN,No,Month-to-month,Yes,Electronic check,0,32,"3,183"
0967-BMLBD,No,One year,No,Mailed check,20,11,196
0968-GSIKN,No,Month-to-month,Yes,Mailed check,0,1,70
0969-RGKCU,No,One year,No,Credit card (automatic),0,37,677
0970-ETWGE,No,Month-to-month,Yes,Electronic check,0,1,89
0970-QXPXW,No,Month-to-month,No,Mailed check,0,1,19
0971-QIFJK,No,Two year,No,Bank transfer (automatic),0,69,"1,641"
0973-KYVNF,No,Two year,No,Credit card (automatic),0,72,"5,011"
0975-UYDTX,No,One year,No,Credit card (automatic),0,26,"2,312"
0975-VOOVL,No,Month-to-month,No,Mailed check,0,3,98
0979-MOZQI,No,Two year,No,Bank transfer (automatic),39,62,"2,337"
0979-PHULV,No,Month-to-month,Yes,Credit card (automatic),0,69,"7,007"
0980-FEXWF,No,One year,No,Mailed check,0,26,"1,285"
0980-PVMRC,No,Month-to-month,No,Electronic check,0,40,"2,036"
0983-TATYJ,No,One year,No,Mailed check,0,33,"1,758"
0988-AADSA,No,Two year,No,Bank transfer (automatic),0,72,"5,824"
0988-JRWWP,No,Month-to-month,No,Electronic check,0,3,140
0991-BRRFB,No,Month-to-month,Yes,Electronic check,0,18,874
0993-OSGPT,Yes,One year,No,Bank transfer (automatic),0,68,"3,975"
0997-YTLNY,No,Month-to-month,No,Mailed check,0,19,953
0999-QXNSA,Yes,Month-to-month,No,Mailed check,0,7,344
1000-AJSLD,No,Month-to-month,Yes,Mailed check,0,1,20
1004-NOZNR,Yes,One year,No,Credit card (automatic),0,56,"5,264"
1009-IRMNA,No,Month-to-month,Yes,Bank transfer (automatic),20,7,137
1010-DIAUQ,No,Month-to-month,Yes,Bank transfer (automatic),0,5,492
1013-QCWAM,Yes,Month-to-month,No,Electronic check,0,66,"6,690"
1015-JPFYW,No,One year,No,Mailed check,0,7,136
1015-OWJKI,No,Month-to-month,No,Mailed check,0,1,19
1016-DJTSV,Yes,Month-to-month,No,Electronic check,0,8,572
1017-FBQMM,No,One year,No,Credit card (automatic),0,62,"6,703"
1020-JPQOW,No,Month-to-month,No,Electronic check,0,56,"5,116"
1022-RKXDR,No,One year,No,Mailed check,0,41,962
1023-BQXZE,No,Two year,No,Bank transfer (automatic),0,57,"4,317"
1024-GUALD,No,Month-to-month,Yes,Electronic check,0,1,24
1024-KPRBB,No,One year,No,Mailed check,0,38,"3,342"
1024-VRZHF,No,Month-to-month,Yes,Electronic check,0,11,825
1025-FALIX,No,Month-to-month,No,Credit card (automatic),0,26,"1,815"
1027-LKKQQ,No,Two year,No,Bank transfer (automatic),0,72,"5,886"
1028-FFNJK,Yes,Month-to-month,No,Electronic check,0,30,"2,917"
1029-QFBEN,No,Month-to-month,Yes,Mailed check,0,1,19
1031-IIDEO,No,Month-to-month,Yes,Electronic check,0,1,70
1032-MAELW,No,One year,No,Electronic check,0,68,"5,333"
1035-IPQPU,Yes,Month-to-month,No,Electronic check,0,63,"6,479"
1036-GUDCL,No,Month-to-month,No,Credit card (automatic),0,60,"4,663"
1038-RQOST,No,Month-to-month,No,Mailed check,0,19,414
1038-ZAGBI,No,One year,Yes,Bank transfer (automatic),0,12,229
1041-RXHRA,No,Month-to-month,Yes,Bank transfer (automatic),0,41,"2,868"
1042-HFUCW,No,One year,No,Credit card (automatic),0,25,"1,266"
1043-UXOVO,No,Two year,No,Credit card (automatic),0,71,"7,993"
1043-YCUTE,No,Two year,Yes,Credit card (automatic),0,56,"1,327"
1045-LTCYT,No,Month-to-month,No,Credit card (automatic),0,8,139
1047-NNCBF,No,Month-to-month,No,Credit card (automatic),0,20,"1,493"
1047-RNXZV,No,Two year,No,Mailed check,0,43,876
1049-FYSYG,No,Month-to-month,No,Credit card (automatic),0,17,646
1051-EQPZR,No,Month-to-month,No,Mailed check,0,44,780
1051-GEJLJ,No,Month-to-month,No,Mailed check,0,2,27
1052-QJIBV,No,Two year,No,Credit card (automatic),0,71,"1,397"
1053-MXTTK,No,Two year,No,Bank transfer (automatic),0,72,"7,726"
1057-FOGLZ,No,Month-to-month,No,Mailed check,0,18,391
1060-ENTOF,Yes,One year,No,Credit card (automatic),0,67,"7,035"
1061-PNTHC,No,Month-to-month,No,Mailed check,0,56,"5,953"
1062-LHZOD,No,Month-to-month,Yes,Mailed check,0,1,69
1063-DHQJF,No,Two year,No,Mailed check,0,69,"6,480"
1064-FBXNK,No,One year,No,Credit card (automatic),0,1,19
1066-JKSGK,No,Month-to-month,Yes,Mailed check,0,1,20
1069-QJOEE,No,One year,No,Electronic check,0,25,505
1069-XAIEM,Yes,Month-to-month,Yes,Electronic check,0,1,85
1073-XXCZD,No,Two year,No,Bank transfer (automatic),0,55,"1,443"
1074-AMIOH,No,Month-to-month,No,Bank transfer (automatic),0,53,"5,935"
1074-WVEVG,No,One year,No,Mailed check,0,59,"1,267"
1075-BGWOH,Yes,Month-to-month,Yes,Electronic check,0,16,"1,587"
1077-HUUJM,No,Month-to-month,No,Electronic check,0,7,472
1078-TDCRN,Yes,Month-to-month,No,Electronic check,0,3,82
1080-BWSYE,Yes,Two year,No,Credit card (automatic),0,64,"1,740"
1084-MNSMJ,No,Two year,No,Credit card (automatic),0,51,"4,421"
1084-UQCHV,No,Month-to-month,Yes,Bank transfer (automatic),0,1,69
1085-LDWAM,No,One year,No,Credit card (automatic),0,69,"1,442"
1086-LXKFY,No,Month-to-month,Yes,Mailed check,0,1,69
1087-GRUYI,No,Two year,No,Bank transfer (automatic),0,38,743
1087-UDSIH,No,Month-to-month,Yes,Mailed check,0,3,59
1088-AUUZZ,No,Two year,No,Credit card (automatic),0,56,"4,261"
1088-CNNKB,No,One year,No,Credit card (automatic),80,63,"5,040"
